customer_id,first_name,last_name,age,country,purchase_date,purchase_price,sale_date,sale_price,profit,gender,birthdate,income,education_level,marital_status,children_count,home_ownership,credit_score,credit_card_debt,loan_amount,loan_interest_rate,loan_duration,customer_segment,purchase_frequency,website_visits,app_usage_duration,customer_satisfaction,Customer_name,,,,
250,Alfons,Bauldrey,53,Indonesia,26-Apr-17,4937.55,27-Nov-14,6117.05,1179.5,Male,15-Jan-83,279071.93,PhD,Married,3,Mortgage,693,27535.71,610289.79,23.78,21,Segment C,Once,352,13,1,Alfons Bauldrey,,,,
267,Richart,Beaver,25,Sweden,06-Nov-15,5814.48,26-Jul-10,8566.8,2752.32,Male,28-Jul-58,829770.6,Bachelor's Degree,Married,3,Mortgage,360,67807.73,739242.32,15.17,15,Segment C,Once,86,3,3,Richart Beaver,,,,
275,Andie,Seedull,22,Russia,04-Sep-19,6238.66,01-Nov-11,9233.42,2994.76,Male,06-Oct-72,479314.55,Bachelor's Degree,Widowed,5,Mortgage,730,2339.9,212330.97,45.53,29,Segment C,Yearly,211,17,3,Andie Seedull,,,,
277,Nil,Jacmard,71,France,18-Oct-22,4686.29,24-Dec-14,5388.44,702.15,Male,20-Aug-94,721250.42,PhD,Married,5,Mortgage,547,88082.7,432407.15,8.88,20,Segment A,Once,625,20,3,Nil Jacmard,,,,
281,Layton,Brasier,33,Thailand,20-Oct-22,1898.61,29-Mar-19,8357.51,6458.9,Male,08-Jun-75,312265.69,High School,Widowed,9,Mortgage,803,94569.54,840309.75,41.83,22,Segment B,Once,387,4,3,Layton Brasier,,,,
312,Bary,Gobel,20,Colombia,13-Dec-15,1107.48,19-Jul-14,871.36,-236.12,Male,10-Feb-89,433801,Bachelor's Degree,Divorced,0,Mortgage,607,28768.75,961657.43,10.07,10,Segment C,Once,952,15,4,Bary Gobel,,,,
315,Randal,Kingsworth,53,Indonesia,09-Apr-22,5861.85,14-May-10,1470.09,-4391.76,Male,31-Mar-75,199207.56,Master's Degree,Divorced,7,Mortgage,319,27132.32,274611.45,38.23,6,Segment B,Yearly,364,11,5,Randal Kingsworth,,,,
332,Yul,Golsby,45,Japan,18-Jul-15,8291.4,16-Mar-10,334.75,-7956.65,Male,27-Jan-62,977393.23,High School,Married,3,Mortgage,489,91839.65,556258.51,40.03,7,Segment C,Once,586,10,2,Yul Golsby,,,,
344,Denver,Patington,68,Indonesia,16-Jul-20,9844.43,11-Nov-11,5466.26,-4378.17,Male,25-Oct-39,468286.11,Bachelor's Degree,Divorced,8,Mortgage,315,39845.34,798974.73,42.58,25,Segment C,Seldom,230,22,1,Denver Patington,,,,
345,Lorry,Fiennes,46,Norway,15-May-20,4229.27,18-May-14,939.46,-3289.81,Male,06-Jun-95,744534.6,PhD,Widowed,3,Mortgage,499,56040.23,189244.2,40.55,8,Segment B,Seldom,438,8,5,Lorry Fiennes,,,,
348,Addison,Greensides,48,France,07-Nov-19,6833.15,02-Mar-16,4546.8,-2286.35,Male,18-Dec-54,175784.32,Bachelor's Degree,Married,6,Mortgage,503,94509.21,343597.96,0.55,25,Segment B,Daily,460,18,1,Addison Greensides,,,,
362,Shalom,Walaron,61,United States,27-Apr-22,1007.84,22-Oct-11,1727.89,720.05,Male,16-Feb-39,664010.58,Bachelor's Degree,Single,7,Mortgage,552,97167.85,371228.42,17.59,9,Segment B,Never,441,20,4,Shalom Walaron,,,,
369,Morris,Stanistrete,51,Russia,10-Apr-12,5493.6,11-Mar-22,9808.24,4314.64,Male,19-Mar-48,736825.68,Master's Degree,Divorced,1,Mortgage,387,61842.71,510562.25,25.79,23,Segment B,Never,292,17,4,Morris Stanistrete,,,,
370,Cort,Seneschal,71,United States,04-Apr-12,1589.82,09-Sep-20,7496.97,5907.15,Male,26-Mar-45,728856.81,Master's Degree,Divorced,3,Mortgage,432,67329.92,263702.74,15.86,16,Segment A,Often,615,16,2,Cort Seneschal,,,,
374,Chaddie,Pairpoint,44,Sweden,07-Feb-13,9277.36,13-Jul-17,4206.7,-5070.66,Male,23-Jul-51,259759.62,Bachelor's Degree,Single,5,Mortgage,402,88930.18,360755.27,38.72,1,Segment C,Monthly,969,9,2,Chaddie Pairpoint,,,,
378,Albie,Swanston,62,Afghanistan,05-Aug-10,439.51,22-Jul-15,3013.37,2573.86,Male,10-Sep-48,35781.08,High School,Married,7,Mortgage,490,39519.66,19892.18,35.16,5,Segment B,Monthly,853,7,1,Albie Swanston,,,,
386,Toddie,Leverett,27,Botswana,03-Dec-20,7394.25,16-Aug-22,907.27,-6486.98,Male,08-Sep-97,647714.31,High School,Divorced,5,Mortgage,315,61607.64,789318.3,12,24,Segment B,Weekly,571,20,1,Toddie Leverett,,,,
387,Erie,Bolesworth,26,Ukraine,11-Aug-16,2000.13,10-May-20,7392.21,5392.08,Male,03-Jan-35,609489,Bachelor's Degree,Divorced,3,Mortgage,849,69344.42,164701.17,13.55,26,Segment A,Yearly,657,9,1,Erie Bolesworth,,,,
394,Randall,Straniero,66,Thailand,14-Apr-17,6362.44,23-Sep-22,4112.26,-2250.18,Male,15-Oct-05,248334.26,Bachelor's Degree,Divorced,9,Mortgage,419,76155.49,724301.21,40.4,15,Segment B,Monthly,147,23,4,Randall Straniero,,,,
403,Harbert,Outridge,54,Netherlands,20-Jul-16,6430.39,21-Mar-16,4701.51,-1728.88,Male,13-Mar-36,256536.46,Bachelor's Degree,Divorced,4,Mortgage,587,56038.08,723430.88,10.84,2,Segment C,Monthly,601,5,3,Harbert Outridge,,,,
407,Otis,Despenser,36,Ukraine,05-Nov-12,6322.29,21-Dec-19,5340.37,-981.92,Male,05-Aug-87,10367.08,High School,Single,2,Mortgage,613,10296.88,186816.27,6.06,2,Segment C,Yearly,995,9,2,Otis Despenser,,,,
410,Walton,Tither,71,North Korea,13-Jul-17,5741.24,17-May-10,5230.06,-511.18,Male,12-Oct-74,296986.43,Master's Degree,Married,9,Mortgage,834,44187.58,332724.22,15.41,12,Segment C,Yearly,954,3,5,Walton Tither,,,,
411,Raphael,Trawin,74,Canada,16-May-16,7916.04,19-Apr-19,4596.33,-3319.71,Male,24-Jan-64,420921.21,Bachelor's Degree,Single,1,Mortgage,696,69461.34,14463.57,18.12,11,Segment A,Seldom,579,24,3,Raphael Trawin,,,,
415,Blair,Mapholm,62,Latvia,22-Feb-20,7029.66,26-Nov-12,1925,-5104.66,Male,05-Oct-30,650364.39,Master's Degree,Married,4,Mortgage,723,26097.16,912460.8,44.12,14,Segment A,Yearly,860,5,4,Blair Mapholm,,,,
420,Daven,Pie,53,Russia,16-Apr-16,9813.47,15-Jan-13,7582.82,-2230.65,Male,25-Feb-98,481944.85,Bachelor's Degree,Widowed,4,Mortgage,626,94213.46,504941.93,8.01,27,Segment C,Once,324,23,2,Daven Pie,,,,
436,Yurik,Longley,56,Poland,03-Dec-21,6823.87,08-Oct-17,8886.08,2062.21,Male,23-Jul-55,902393.19,PhD,Married,0,Mortgage,462,22799.71,873978.66,30.37,30,Segment A,Daily,579,11,2,Yurik Longley,,,,
443,Ivar,Blennerhassett,72,Guatemala,13-Jan-17,102.12,11-Oct-20,8002.14,7900.02,Male,23-Oct-54,248730.77,Bachelor's Degree,Divorced,0,Mortgage,827,70895.26,996274.69,36.87,5,Segment B,Daily,16,15,5,Ivar Blennerhassett,,,,
445,Price,Lorkin,64,Serbia,07-Jun-10,1225,19-May-18,1205.72,-19.28,Male,08-Jan-32,486793.09,Bachelor's Degree,Single,9,Mortgage,355,73900.2,709745.07,13.86,19,Segment A,Once,628,5,3,Price Lorkin,,,,
446,Marvin,Dightham,25,Czech Republic,26-Sep-22,3687.11,10-Dec-10,7631.48,3944.37,Male,26-Jul-73,842930.94,High School,Single,8,Mortgage,404,36527.44,918353.66,46.34,16,Segment B,Often,497,19,3,Marvin Dightham,,,,
450,Jule,Joncic,73,Poland,23-May-19,108.93,14-Mar-18,9699.92,9590.99,Male,07-Nov-03,254188.09,Master's Degree,Widowed,4,Mortgage,323,70290.3,599169.14,29.31,22,Segment C,Daily,91,16,4,Jule Joncic,,,,
454,Shermie,Trowbridge,25,Indonesia,29-Oct-16,7240.78,05-Mar-22,5345.85,-1894.93,Male,28-Aug-64,341348.32,Bachelor's Degree,Widowed,6,Mortgage,606,95183.47,650079.51,19.81,12,Segment A,Daily,339,4,1,Shermie Trowbridge,,,,
504,Patrick,Denington,79,Brazil,18-Oct-15,2011.89,06-Jun-13,5449.8,3437.91,Male,08-Mar-57,216551.3,PhD,Widowed,1,Mortgage,637,49326.85,504694.32,17.46,16,Segment B,Yearly,647,13,4,Patrick Denington,,,,
510,Garrek,Critchley,75,Botswana,30-Oct-18,6942.75,17-Sep-19,869.08,-6073.67,Male,10-Oct-00,530513.2,Bachelor's Degree,Widowed,0,Mortgage,732,62870.67,581657.11,45.39,24,Segment C,Once,312,7,3,Garrek Critchley,,,,
544,Chaddie,Lamey,61,Poland,24-Oct-10,3516.77,20-Jan-10,9493.16,5976.39,Male,03-Feb-01,617520.51,PhD,Married,8,Mortgage,489,14825.45,336359.14,2.67,12,Segment A,Monthly,802,12,3,Chaddie Lamey,,,,
547,Nickey,Howlett,68,Indonesia,18-Mar-13,6729.73,13-Aug-21,293.92,-6435.81,Male,18-Apr-34,17338.55,High School,Widowed,8,Mortgage,332,2259.87,281846.88,21.64,7,Segment B,Monthly,186,17,2,Nickey Howlett,,,,
552,Isidro,Haskell,44,Czech Republic,06-Jan-22,7724,19-Aug-21,5951.43,-1772.57,Male,30-Aug-62,56462.33,High School,Widowed,0,Mortgage,826,10073.08,964811.14,24.99,7,Segment A,Seldom,232,1,4,Isidro Haskell,,,,
559,Kane,Benza,30,Belize,16-Sep-13,7101.75,03-Feb-10,7505.86,404.11,Male,13-Apr-69,314715.57,Bachelor's Degree,Single,0,Mortgage,530,99572.36,479139.99,31.44,23,Segment C,Monthly,915,8,5,Kane Benza,,,,
562,Otho,Tatteshall,19,France,29-Dec-10,3391.75,27-Dec-19,6401.42,3009.67,Male,18-Sep-78,526176.53,High School,Widowed,0,Mortgage,705,93385.73,973565.89,36.5,12,Segment C,Weekly,107,12,4,Otho Tatteshall,,,,
576,Sherwin,Castana,76,Honduras,16-Jan-10,732.39,27-Oct-17,6248.66,5516.27,Male,18-Nov-32,724966,Bachelor's Degree,Married,2,Mortgage,524,79033.15,613756.66,40.2,6,Segment C,Yearly,211,2,1,Sherwin Castana,,,,
581,Mannie,Durrington,70,France,15-Nov-16,4740.11,25-Jul-14,3709.01,-1031.1,Male,20-Nov-90,430056.49,PhD,Widowed,5,Mortgage,371,34371.93,229208.73,26.56,10,Segment C,Weekly,571,3,2,Mannie Durrington,,,,
586,Shepherd,Hendonson,62,Afghanistan,03-Dec-19,5289.46,10-Jun-18,5994.77,705.31,Male,07-Sep-01,747642.56,High School,Married,1,Mortgage,476,30445.98,908337.41,12.63,21,Segment B,Daily,117,23,4,Shepherd Hendonson,,,,
587,Sinclare,Plott,46,Venezuela,05-Mar-11,3726.42,05-Mar-22,239.61,-3486.81,Male,03-Jul-95,897991.84,High School,Single,0,Mortgage,313,39966.86,690323.49,32.19,26,Segment C,Never,541,4,4,Sinclare Plott,,,,
590,Garik,Ramberg,53,Czech Republic,19-Apr-11,5119.53,24-May-13,6497.69,1378.16,Male,08-Mar-71,961953.86,Bachelor's Degree,Single,0,Mortgage,366,396.2,494264.4,25.68,26,Segment C,Daily,554,3,2,Garik Ramberg,,,,
599,Kipper,Shallow,66,Palestinian Territory,21-Sep-18,1013.5,06-Feb-12,9037.37,8023.87,Male,22-Aug-96,925959.28,Bachelor's Degree,Single,6,Mortgage,513,53781.46,829592.33,30.95,12,Segment A,Often,315,12,3,Kipper Shallow,,,,
608,Lombard,Moorman,61,Indonesia,20-Jun-22,3386.46,13-Mar-18,319.64,-3066.82,Male,22-Jul-66,732892.47,Master's Degree,Widowed,6,Mortgage,697,11273.86,447744.56,6.42,6,Segment B,Often,663,19,1,Lombard Moorman,,,,
622,Alexio,Likely,74,Russia,12-Sep-14,166.23,26-Jul-20,8847.39,8681.16,Male,16-Mar-39,134940.75,Master's Degree,Married,7,Mortgage,608,25084.99,591219.97,47.53,3,Segment C,Once,936,9,5,Alexio Likely,,,,
643,Dieter,Sarfat,23,Indonesia,18-Oct-19,873.89,29-Aug-18,8442.49,7568.6,Male,19-Aug-42,272431.58,High School,Divorced,5,Mortgage,577,41679.78,487491.94,7.56,11,Segment A,Seldom,747,21,3,Dieter Sarfat,,,,
652,Monty,Loncaster,61,Uzbekistan,29-May-18,7242.04,25-Apr-15,5636.77,-1605.27,Male,27-Mar-47,454963.6,Master's Degree,Widowed,3,Mortgage,735,45534.1,528854.4,2.69,6,Segment B,Often,698,3,2,Monty Loncaster,,,,
661,Ripley,Ferdinand,28,Argentina,16-Oct-13,7523.07,21-Jun-16,5970.45,-1552.62,Male,07-Jun-77,266251.71,Bachelor's Degree,Single,4,Mortgage,488,67731.33,729356.27,30.48,30,Segment C,Weekly,584,18,3,Ripley Ferdinand,,,,
673,Gifford,Renehan,37,Dominican Republic,16-Sep-20,7140.27,12-Sep-18,7891.4,751.13,Male,01-Jul-63,684652.61,Bachelor's Degree,Widowed,5,Mortgage,508,19182.46,85256.14,18.19,16,Segment B,Daily,78,24,2,Gifford Renehan,,,,
681,Adan,Itzakovitz,75,Philippines,05-Nov-13,9599.04,15-Nov-14,1931.41,-7667.63,Male,09-Aug-78,432213.97,High School,Divorced,2,Mortgage,522,80781.68,254638.54,7.78,27,Segment A,Seldom,865,10,4,Adan Itzakovitz,,,,
692,Shae,Stailey,56,Indonesia,15-Oct-14,9454.1,27-Mar-21,1256.23,-8197.87,Male,15-Jan-49,441378.43,High School,Married,7,Mortgage,387,96505.77,504432.48,1.22,15,Segment C,Monthly,299,14,4,Shae Stailey,,,,
704,Rouvin,Morison,46,Philippines,27-Jan-11,4397.12,14-Jul-16,1836.52,-2560.6,Male,13-May-59,316582.37,Master's Degree,Widowed,1,Mortgage,659,1574.1,503429.95,36.09,5,Segment B,Daily,539,18,3,Rouvin Morison,,,,
708,Brennen,Cranney,75,Ukraine,06-May-14,410.29,20-Jul-21,2406.22,1995.93,Male,20-Jul-89,109620.86,High School,Single,0,Mortgage,341,18544.91,110360.77,14.65,9,Segment B,Weekly,864,9,1,Brennen Cranney,,,,
710,Boone,Delyth,46,France,18-Sep-16,800.57,02-Nov-16,1088.28,287.71,Male,25-Aug-78,587786.65,PhD,Divorced,8,Mortgage,456,93353.5,654026.42,19.17,27,Segment A,Often,235,17,4,Boone Delyth,,,,
712,Rog,Pionter,75,Poland,28-Dec-14,5137.19,06-Feb-18,8255.32,3118.13,Male,20-Sep-57,536503.46,PhD,Widowed,0,Mortgage,615,1744.9,559685,2.23,8,Segment C,Seldom,173,18,4,Rog Pionter,,,,
719,Fabien,Roser,73,Tunisia,28-May-18,1792.53,21-Oct-16,5352.74,3560.21,Male,04-Oct-37,858318.83,Bachelor's Degree,Divorced,6,Mortgage,345,47526.59,988376.3,47.57,11,Segment B,Monthly,811,11,1,Fabien Roser,,,,
720,Shermie,Meaders,45,Guatemala,04-Oct-18,2324.49,13-Jun-22,4228.05,1903.56,Male,26-Mar-92,470548.1,Master's Degree,Single,3,Mortgage,817,75520.61,356000.75,19.43,21,Segment B,Monthly,880,19,4,Shermie Meaders,,,,
753,Benjamin,Tisor,38,Slovenia,16-Feb-21,3794.09,26-Feb-20,8357.14,4563.05,Male,10-May-81,146767.77,PhD,Divorced,3,Mortgage,429,36231.09,62739.14,25.82,26,Segment B,Weekly,460,3,2,Benjamin Tisor,,,,
757,Chalmers,Francisco,41,Brazil,03-Jun-22,4588.63,03-Apr-18,2062.75,-2525.88,Male,21-Apr-78,672066.88,PhD,Married,2,Mortgage,647,47808.54,105049.88,48.97,4,Segment C,Once,805,22,1,Chalmers Francisco,,,,
767,Reuben,Duncklee,19,Portugal,28-Mar-13,7315.98,19-Jun-15,6611.12,-704.86,Male,15-Oct-30,692602.06,PhD,Divorced,6,Mortgage,587,35142.86,199302.1,40.56,30,Segment C,Weekly,888,1,2,Reuben Duncklee,,,,
780,Stanleigh,Schenkel,46,Cameroon,26-Jun-10,2205.42,27-Nov-10,9300.71,7095.29,Male,20-May-32,104709.11,Master's Degree,Single,10,Mortgage,806,7648.2,195090.4,17.87,15,Segment A,Yearly,265,17,1,Stanleigh Schenkel,,,,
781,Huntley,Fone,78,Spain,28-May-13,4523.87,09-Jul-20,8292.78,3768.91,Male,27-Feb-45,408575.18,Bachelor's Degree,Widowed,10,Mortgage,643,49141.46,370857.32,26.29,10,Segment A,Once,332,5,3,Huntley Fone,,,,
788,Nester,Hatchman,36,Indonesia,07-Nov-12,4753.96,13-Jun-20,8126.14,3372.18,Male,26-Aug-52,777257.3,Master's Degree,Widowed,2,Mortgage,379,5192.41,9037.61,5.78,30,Segment C,Once,862,7,3,Nester Hatchman,,,,
794,Francisco,McVity,82,Tunisia,28-Mar-21,4167.82,17-Jun-15,4369.57,201.75,Male,23-Jul-89,265633.88,Master's Degree,Divorced,6,Mortgage,304,15576.86,451062.25,49.13,28,Segment C,Often,681,9,5,Francisco McVity,,,,
814,Luther,Cheeseman,53,United States,23-Apr-22,2315.7,17-Dec-20,7719.8,5404.1,Male,08-Apr-83,411868.93,Master's Degree,Married,8,Mortgage,568,72902.79,291470.32,31.49,25,Segment C,Never,542,1,4,Luther Cheeseman,,,,
816,Florian,Cranch,81,Afghanistan,30-Aug-16,7259.47,16-Aug-11,7890.03,630.56,Male,22-Jul-63,852537.53,PhD,Divorced,0,Mortgage,341,52373.14,343013.26,3.78,20,Segment A,Yearly,957,4,5,Florian Cranch,,,,
830,Mayne,Barkas,43,Poland,10-Aug-20,148.63,27-Oct-13,2187.78,2039.15,Male,07-Jan-69,426365.17,High School,Widowed,6,Mortgage,445,95480.33,228510.79,41.25,11,Segment C,Yearly,410,15,3,Mayne Barkas,,,,
836,Ave,Schimonek,36,Bulgaria,23-Jan-14,3890.6,28-Oct-20,399.48,-3491.12,Male,14-Sep-91,989380.57,Bachelor's Degree,Married,2,Mortgage,843,34903.89,825970.17,47.64,28,Segment A,Weekly,204,23,5,Ave Schimonek,,,,
847,Pepito,Pinfold,37,Indonesia,07-Jul-22,8622.53,18-Sep-16,9866.94,1244.41,Male,13-May-03,911446.55,High School,Widowed,0,Mortgage,645,81975.31,278545.64,33.98,9,Segment C,Once,334,9,2,Pepito Pinfold,,,,
849,Odey,Mollon,37,Japan,23-Oct-11,7670.86,07-Mar-19,2532.15,-5138.71,Male,19-Nov-52,817427.1,Master's Degree,Single,8,Mortgage,590,79170.84,325931.54,37.29,21,Segment C,Never,481,4,2,Odey Mollon,,,,
859,Corbett,Dumbelton,36,Dominican Republic,23-Jun-13,7793.74,27-Feb-13,115.99,-7677.75,Male,12-Apr-50,827592.37,PhD,Widowed,9,Mortgage,691,81508.52,369090.73,49.24,3,Segment C,Yearly,760,21,1,Corbett Dumbelton,,,,
862,Luigi,Crichten,57,Malaysia,03-Feb-17,4206.11,12-Jan-16,2928.18,-1277.93,Male,13-Sep-00,246555.57,PhD,Widowed,10,Mortgage,395,65709.72,338698.07,48.02,20,Segment B,Daily,613,3,1,Luigi Crichten,,,,
864,Dudley,Menzies,37,Comoros,06-Feb-15,4062.63,15-Apr-10,1748,-2314.63,Male,01-Mar-35,276233.25,Bachelor's Degree,Widowed,8,Mortgage,831,12698.64,936901.73,49.47,19,Segment C,Never,559,3,4,Dudley Menzies,,,,
887,Weidar,Labro,81,Indonesia,17-Jul-14,8301.92,20-Feb-20,1699.18,-6602.74,Male,16-Aug-50,387363.36,PhD,Divorced,2,Mortgage,614,36778.36,386593.3,30.86,7,Segment A,Seldom,91,24,2,Weidar Labro,,,,
888,Dagny,Traylen,47,Iran,04-Aug-22,8965.18,12-Dec-19,6192.92,-2772.26,Male,18-Aug-67,508715.51,PhD,Divorced,9,Mortgage,800,81537.3,306165.93,10.65,13,Segment C,Yearly,82,18,3,Dagny Traylen,,,,
911,Bob,Ponder,46,South Africa,12-Oct-21,5565.4,21-Aug-11,9259.35,3693.95,Male,04-Sep-39,452203.51,PhD,Single,0,Mortgage,495,65909.68,573781.77,31.95,4,Segment C,Weekly,653,6,5,Bob Ponder,,,,
914,Ganny,Skace,80,Poland,08-Oct-20,808.33,19-May-14,1941.83,1133.5,Male,14-Jun-47,389824.58,PhD,Widowed,0,Mortgage,339,58819.87,28844.06,39.15,24,Segment A,Monthly,206,20,3,Ganny Skace,,,,
923,Jarrett,McGaugan,51,Indonesia,20-Dec-18,461.74,22-Oct-14,4767.26,4305.52,Male,28-May-31,321234.27,Bachelor's Degree,Divorced,5,Mortgage,311,17698.06,906612.75,31.78,25,Segment A,Daily,226,4,1,Jarrett McGaugan,,,,
933,Rorke,Elloway,47,Philippines,15-Dec-22,3025.49,23-Nov-18,1560.27,-1465.22,Male,26-Oct-31,896660.14,PhD,Widowed,1,Mortgage,359,15239.93,574282.83,48.39,16,Segment B,Seldom,137,4,1,Rorke Elloway,,,,
937,Ody,Spohr,55,Malaysia,31-Oct-11,3628.27,07-Mar-13,3602.83,-25.44,Male,23-Oct-87,730077.42,High School,Married,7,Mortgage,749,94709.23,729132.84,42.17,7,Segment A,Weekly,259,24,1,Ody Spohr,,,,
952,Clim,Cobelli,64,Dominican Republic,31-Jan-12,2104.24,30-Nov-15,3662.17,1557.93,Male,07-Sep-58,884082.2,Bachelor's Degree,Widowed,1,Mortgage,557,33321.98,815265.93,25.6,18,Segment C,Weekly,350,13,1,Clim Cobelli,,,,
953,Jackie,Filipowicz,65,Vanuatu,19-May-12,6223.43,17-Apr-17,6260,36.57,Male,04-May-68,267659.36,PhD,Widowed,8,Mortgage,550,61916.13,311527.91,32.66,10,Segment C,Monthly,507,11,5,Jackie Filipowicz,,,,
959,Bobbie,Peotz,51,Sweden,18-Jun-22,7545.32,09-Jan-11,5744.33,-1800.99,Male,03-Apr-58,136077.88,Bachelor's Degree,Divorced,2,Mortgage,337,56131.57,31766.91,44.45,14,Segment B,Seldom,175,22,3,Bobbie Peotz,,,,
974,Syman,Witcher,44,France,17-Jun-21,8284.22,31-Aug-20,5754.52,-2529.7,Male,25-Dec-68,50281.7,Bachelor's Degree,Widowed,6,Mortgage,572,91165.49,444387.65,17.57,28,Segment B,Once,263,20,2,Syman Witcher,,,,
978,Barty,Dwane,83,Israel,26-Jul-15,9172.06,02-Feb-17,4509.26,-4662.8,Male,04-Jan-33,315817.15,Bachelor's Degree,Divorced,9,Mortgage,656,25434.02,244064.66,13.08,17,Segment B,Often,755,8,1,Barty Dwane,,,,
980,Nikolas,Sleany,39,Indonesia,10-Nov-10,8919.6,02-Aug-21,629.1,-8290.5,Male,22-May-82,584294.16,Master's Degree,Widowed,10,Mortgage,633,31098.48,15910.99,42.6,3,Segment A,Seldom,147,22,3,Nikolas Sleany,,,,
998,Arlan,d' Elboux,57,Nepal,03-Sep-12,1693.39,03-Nov-11,2745.94,1052.55,Male,29-Nov-78,195.75,Bachelor's Degree,Widowed,7,Mortgage,574,71960.63,492405.08,0.55,6,Segment A,Monthly,951,12,5,Arlan d' Elboux,,,,
16,Chaim,Fenimore,46,Colombia,08-Jul-21,7054.48,02-Aug-10,2652.34,-4402.14,Male,18-Sep-79,455232.15,Master's Degree,Married,1,Own,347,44642.21,818722.42,30.83,19,Segment B,Yearly,340,10,5,Chaim Fenimore,,,,
25,Randolf,Liepina,81,Indonesia,18-Mar-15,1871.07,09-Mar-13,9900.46,8029.39,Male,08-Nov-83,964097.03,Master's Degree,Divorced,1,Own,636,56882.57,829695.49,38.43,7,Segment C,Daily,794,3,1,Randolf Liepina,,,,
38,Beau,Barneville,28,France,27-Oct-18,2906.84,21-Aug-18,1883.46,-1023.38,Male,16-Mar-98,763076.35,Master's Degree,Married,2,Own,674,72259.58,684088.85,5.9,7,Segment A,Once,251,15,4,Beau Barneville,,,,
50,Orland,Slavin,54,Madagascar,29-Mar-20,4606.1,04-May-10,2877.65,-1728.45,Male,31-Jan-79,965581.15,PhD,Widowed,9,Own,545,1708.72,793059.84,16.02,16,Segment B,Yearly,92,18,1,Orland Slavin,,,,
56,Farrell,Pendleton,36,Lithuania,30-Jun-10,7156.41,13-Aug-14,2365.71,-4790.7,Male,20-Jun-57,827717.51,Master's Degree,Divorced,8,Own,438,28056.1,889175.29,45.16,10,Segment B,Never,918,24,5,Farrell Pendleton,,,,
65,Lowell,Ferrierio,71,Honduras,14-Jan-17,3417.13,14-Jun-22,9132.21,5715.08,Male,16-Nov-62,772492.62,Master's Degree,Married,5,Own,579,28439.13,194150.81,20.84,24,Segment A,Never,101,0,3,Lowell Ferrierio,,,,
67,Bogey,Folkerd,66,Indonesia,23-Mar-22,1020.8,09-Nov-18,6911.76,5890.96,Male,25-Jul-41,913548.42,PhD,Widowed,7,Own,481,80091.13,581880.14,38.89,22,Segment B,Seldom,376,5,3,Bogey Folkerd,,,,
70,Edgard,Chater,74,Peru,10-Jul-21,4640.67,25-Nov-11,8076.11,3435.44,Male,25-Apr-32,609204.46,Master's Degree,Divorced,1,Own,627,19854.77,354553.99,42.51,9,Segment C,Weekly,263,0,4,Edgard Chater,,,,
72,Merrel,Archbold,78,Greece,07-May-15,7481.77,10-Aug-18,5527.86,-1953.91,Male,03-May-71,705151.08,Master's Degree,Divorced,4,Own,554,26880.47,407414.04,42.29,10,Segment B,Seldom,439,7,4,Merrel Archbold,,,,
87,Egor,Pidgeley,62,Poland,05-Mar-15,8020.35,20-Aug-12,7687.79,-332.56,Male,23-Mar-85,884506.78,Bachelor's Degree,Single,7,Own,472,57295.48,193001.91,31.67,25,Segment A,Monthly,240,23,5,Egor Pidgeley,,,,
89,Isacco,Hagerty,26,Nigeria,11-Aug-12,9755.82,06-Dec-11,3204.03,-6551.79,Male,11-Sep-96,768843.12,Bachelor's Degree,Widowed,1,Own,329,93610.26,940048.73,22.8,7,Segment C,Yearly,96,8,3,Isacco Hagerty,,,,
91,Lyman,Danilevich,73,Peru,27-Aug-17,9394.78,31-May-14,9468.72,73.94,Male,07-Feb-30,823316.86,High School,Married,2,Own,491,64333.4,425305.19,26.78,6,Segment B,Daily,698,15,1,Lyman Danilevich,,,,
102,Dillon,Attwater,46,North Korea,27-Dec-21,5491.06,11-Jun-21,8810.06,3319,Male,04-Oct-61,806247.12,Master's Degree,Married,0,Own,376,89914.18,299114.5,32.29,14,Segment C,Daily,373,13,5,Dillon Attwater,,,,
105,Giorgio,Colston,28,Ukraine,15-Sep-20,8636.2,28-Feb-17,763.64,-7872.56,Male,03-Jul-85,938055.08,Master's Degree,Divorced,9,Own,434,88638.21,451621.34,39.47,22,Segment B,Once,69,23,4,Giorgio Colston,,,,
106,Fredric,Iianon,63,Ukraine,04-Jun-17,4649.72,12-Dec-10,9692.38,5042.66,Male,18-Jan-63,706648.47,Master's Degree,Divorced,5,Own,776,26752.11,661918.4,39.26,1,Segment B,Yearly,476,6,5,Fredric Iianon,,,,
110,Ailbert,Yapp,20,Greece,15-Sep-10,7042.54,22-Sep-11,4484.72,-2557.82,Male,22-Nov-02,830686.08,PhD,Widowed,7,Own,372,89303.05,709829.13,15.65,27,Segment A,Daily,767,18,1,Ailbert Yapp,,,,
156,Errick,Barneville,78,Indonesia,07-Aug-12,2876.74,24-Aug-21,4424.42,1547.68,Male,13-Feb-53,697951.16,Master's Degree,Divorced,10,Own,843,68838.46,363778.81,13.21,14,Segment B,Daily,577,18,4,Errick Barneville,,,,
163,Lem,Seeney,19,Philippines,24-Jul-20,5988.33,09-Sep-13,4472.16,-1516.17,Male,06-Sep-68,654637.63,PhD,Married,8,Own,802,3143.51,306656.06,7.38,3,Segment C,Yearly,614,6,3,Lem Seeney,,,,
